Tipo,Fecha,Precio,Capital
SELL día 7,2025-11-17,408.9200134277344,3633.986480147393
BUY,2025-12-08,439.5799865722656,3633.986480147393
SELL +2% D2,2025-12-10,451.45001220703125,3732.1154077450783
BUY,2025-12-17,467.260009765625,3732.1154077450783
SELL +2% D1,2025-12-18,483.3699951171875,3860.789643272471
BUY,2025-12-29,459.6400146484375,3860.789643272471
SELL día 7,2026-01-08,435.79998779296875,3660.5430897835836
BUY,2026-01-20,419.25,3660.5430897835836
SELL +2% D1,2026-01-21,431.44000244140625,3766.976075356237
BUY,2026-01-26,435.20001220703125,3766.976075356237
SELL día 7,2026-02-04,406.010009765625,3514.3151430213848
